Reporting Date	Sale Month	Store	Artist	Title	ISRC	UPC	Quantity	Team Percentage	Song/Album	Country of Sale	Songwriter Royalties Withheld	Earnings (USD)
2024-09-26	2024-07	Spotify	laikd	Useless	QZMEQ2166616	196400733881	2	50	Song	TR	0	0.00003066
2024-09-26	2024-07	Spotify	laikd	Now That I Need You	QZPLS2217144	197273856141	1	100	Song	VN	0	0.00134891
2024-09-26	2024-07	Spotify	laikd	Useless	QZMEQ2166616	196400733881	1	50	Song	VN	0	0.00047490
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same	QZHNB2275571	196864428101	12	67	Song	TW	0	0.01479117
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	62	67	Song	TW	0	0.04877807
2024-09-26	2024-07	Spotify	laikd	Monster	QZMEQ2103063	196397144486	1	100	Song	TW	0	0.00246036
2024-09-26	2024-07	Spotify	laikd	All I've Ever Wanted	QZTAW2286427	197271617812	3	100	Song	TW	0	0.00306235
2024-09-26	2024-07	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	19	100	Song	TW	0	0.03041284
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	13	67	Song	VN	0	0.00654074
2024-09-26	2024-07	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	6	100	Song	ZA	0	0.00548035
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same	QZHNB2275571	196864428101	4	67	Song	VN	0	0.00187102
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same	QZHNB2275571	196864428101	3	67	Song	ZA	0	0.00015237
2024-09-26	2024-07	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	1	50	Song	TW	0	0.00123018
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	25	67	Song	ZA	0	0.01544472
2024-09-26	2024-07	Spotify	laikd	Useless	QZMEQ2166616	196400733881	16	50	Song	ZA	0	0.01036373
2024-09-26	2024-07	Spotify	laikd	Now That I Need You	QZPLS2217144	197273856141	21	100	Song	ZA	0	0.02829249
2024-09-26	2024-07	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	1	50	Song	ZA	0	0.00042474
2024-09-26	2024-07	Spotify	EVE	Save Your Tears	SE4G42207001	197208717837	1	50	Song	ZA	0	0.00003790
2024-09-26	2024-07	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	6	100	Song	BO	0	0.00002000
2024-09-26	2024-07	Spotify	laikd	Useless	QZMEQ2166616	196400733881	4	50	Song	BO	0	0.00000650
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	1	67	Song	BW	0	0.00121069
2024-09-26	2024-07	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	1	50	Song	BY	0	0.00000050
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	1	67	Song	BO	0	0.00199459
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	1	67	Song	CD	0	0.00098959
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	1	67	Song	AZ	0	0.00196444
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	11	67	Song	CR	0	0.01781663
2024-09-26	2024-07	Spotify	laikd	Now That I Need You	QZPLS2217144	197273856141	2	100	Song	BY	0	0.00280700
2024-09-26	2024-07	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	1	50	Song	DO	0	0.00006100
2024-09-26	2024-07	Spotify	laikd	Now That I Need You	QZPLS2217144	197273856141	1	100	Song	EC	0	0.00121500
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	2	67	Song	DO	0	0.00178823
2024-09-26	2024-07	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	3	100	Song	CD	0	0.00542500
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same	QZHNB2275571	196864428101	1	67	Song	DZ	0	0.00000067
2024-09-26	2024-07	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	EC	0	0.00121500
2024-09-26	2024-07	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	DO	0	0.00133400
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	2	67	Song	GH	0	0.00017621
2024-09-26	2024-07	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	5	100	Song	GT	0	0.00898500
2024-09-26	2024-07	Spotify	laikd	Now That I Need You	QZPLS2217144	197273856141	1	100	Song	GT	0	0.00104600
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	1	67	Song	HN	0	0.00197717
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	4	67	Song	GT	0	0.00212591
2024-09-26	2024-07	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	1	50	Song	GT	0	0.00001800
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	48	67	Song	IN	0	0.01301541
2024-09-26	2024-07	Spotify	laikd	Useless	QZMEQ2166616	196400733881	2	50	Song	GT	0	0.00148000
2024-09-26	2024-07	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	13	50	Song	IN	0	0.00242650
2024-09-26	2024-07	Spotify	EVE	Save Your Tears	SE4G42207001	197208717837	4	50	Song	HN	0	0.00234750
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same	QZHNB2275571	196864428101	39	67	Song	IN	0	0.00784838
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	1	67	Song	HT	0	0.00110885
2024-09-26	2024-07	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	12	100	Song	IN	0	0.00244600
2024-09-26	2024-07	Spotify	laikd	All I've Ever Wanted	QZTAW2286427	197271617812	10	100	Song	IN	0	0.00238600
2024-09-26	2024-07	Spotify	EVE	Save Your Tears	SE4G42207001	197208717837	33	50	Song	IN	0	0.00280850
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	1	67	Song	JM	0	0.00000067
2024-09-26	2024-07	Spotify	laikd	Now That I Need You	QZPLS2217144	197273856141	15	100	Song	IN	0	0.00421000
2024-09-26	2024-07	Spotify	laikd	Light Me Up	QZDA42384618	197631869974	2	100	Song	IN	0	0.00037400
2024-09-26	2024-07	Spotify	laikd	Useless	QZMEQ2166616	196400733881	1	50	Song	KR	0	0.00192000
2024-09-26	2024-07	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	11	50	Song	KE	0	0.00236100
2024-09-26	2024-07	Spotify	laikd	Useless	QZMEQ2166616	196400733881	12	50	Song	IN	0	0.00212100
2024-09-26	2024-07	Spotify	laikd	Monster	QZMEQ2103063	196397144486	6	100	Song	IN	0	0.00096500
2024-09-26	2024-07	Spotify	laikd	Monster	QZMEQ2103063	196397144486	74	100	Song	KE	0	0.09263195
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	1	67	Song	JO	0	0.00000067
2024-09-26	2024-07	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	KE	0	0.00125200
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	3	67	Song	KR	0	0.00737268
2024-09-26	2024-07	Spotify	EVE	Save Your Tears	SE4G42207001	197208717837	1	50	Song	KE	0	0.00000400
2024-09-26	2024-07	Spotify	laikd	Light Me Up	QZDA42384618	197631869974	1	100	Song	KR	0	0.00233600
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	3	67	Song	KH	0	0.00005226
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same	QZHNB2275571	196864428101	2	67	Song	KR	0	0.00413792
2024-09-26	2024-07	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	KR	0	0.00384000
2024-09-26	2024-07	Spotify	laikd	Monster	QZMEQ2103063	196397144486	2	100	Song	KH	0	0.00287900
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	35	67	Song	KE	0	0.01055718
2024-09-26	2024-07	Spotify	laikd	Now That I Need You	QZPLS2217144	197273856141	1	100	Song	KR	0	0.00233600
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same	QZHNB2275571	196864428101	2	67	Song	KE	0	0.00086832
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	5	67	Song	MA	0	0.00430274
2024-09-26	2024-07	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	1	50	Song	KZ	0	0.00039650
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	1	67	Song	MD	0	0.00002211
2024-09-26	2024-07	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	1	50	Song	NG	0	0.00000200
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same	QZHNB2275571	196864428101	11	67	Song	NG	0	0.00147668
2024-09-26	2024-07	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	MZ	0	0.00159300
2024-09-26	2024-07	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	4	100	Song	OM	0	0.00010500
2024-09-26	2024-07	Spotify	EVE	Save Your Tears	SE4G42207001	197208717837	4	50	Song	NG	0	0.00024300
2024-09-26	2024-07	Spotify	laikd	All I've Ever Wanted	QZTAW2286427	197271617812	2	100	Song	NG	0	0.00041600
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	1	67	Song	OM	0	0.00001742
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	2	67	Song	PA	0	0.00122945
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	1	67	Song	MG	0	0.00103649
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	6	67	Song	NP	0	0.00000737
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	16	67	Song	NG	0	0.00231485
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	2	67	Song	QA	0	0.00004154
2024-09-26	2024-07	Spotify	EVE	Save Your Tears	SE4G42207001	197208717837	1	50	Song	TN	0	0.00000600
2024-09-26	2024-07	Spotify	laikd	Now That I Need You	QZPLS2217144	197273856141	1	100	Song	PA	0	0.00386700
2024-09-26	2024-07	Spotify	EVE	Save Your Tears	SE4G42207001	197208717837	1	50	Song	SV	0	0.00144150
2024-09-26	2024-07	Spotify	laikd	Useless	QZMEQ2166616	196400733881	1	50	Song	PY	0	0.00000850
2024-09-26	2024-07	Spotify	laikd	Now That I Need You	QZPLS2217144	197273856141	1	100	Song	UA	0	0.00190000
2024-09-26	2024-07	Spotify	laikd	All I've Ever Wanted	QZTAW2286427	197271617812	5	100	Song	UA	0	0.00001500
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	5	67	Song	UA	0	0.00581895
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	1	67	Song	TZ	0	0.00027403
2024-09-26	2024-07	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	2	50	Song	UA	0	0.00000300
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	2	67	Song	PY	0	0.00175071
2024-09-26	2024-07	Spotify	laikd	All I've Ever Wanted	QZTAW2286427	197271617812	3	100	Song	TN	0	0.00021200
2024-09-26	2024-07	Spotify	laikd	Useless	QZMEQ2166616	196400733881	119	50	Song	US	0	0.25398686
2024-09-26	2024-07	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	US	0	0.00337400
2024-09-26	2024-07	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	242	50	Song	US	0	0.45883675
2024-09-26	2024-07	Spotify	laikd	Monster	QZMEQ2103063	196397144486	17	100	Song	US	0	0.06923296
2024-09-26	2024-07	Spotify	laikd	Body Shake (feat. Rat Kings)	QZES52264649	196779816253	1	100	Song	US	0	0.00252600
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	2	67	Song	UG	0	0.00186997
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	491	67	Song	US	0	1.21094796
2024-09-26	2024-07	Spotify	laikd	Light Me Up	QZDA42384618	197631869974	23	100	Song	US	0	0.09388795
2024-09-26	2024-07	Spotify	EVE	Save Your Tears	SE4G42207001	197208717837	39	50	Song	US	0	0.06502196
2024-09-26	2024-07	Spotify	laikd	Now That I Need You	QZPLS2217144	197273856141	114	100	Song	US	0	0.43924676
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same	QZHNB2275571	196864428101	423	67	Song	US	0	1.04064745
2024-09-26	2024-07	Spotify	laikd	All I've Ever Wanted	QZTAW2286427	197271617812	222	100	Song	US	0	0.90847950
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	4	67	Song	UY	0	0.00398583
2024-09-27	2024-07	Spotify	laikd	Monster	QZMEQ2103063	196397144486	2	100	Song	GB	0	0.00320505
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	1	67	Song	ZW	0	0.00093398
2024-09-26	2024-07	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	373	100	Song	US	0	1.57137714
2024-09-26	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	1	67	Song	VE	0	0.00238654
2024-09-27	2024-07	Spotify	EVE	Save Your Tears	SE4G42207001	197208717837	13	50	Song	GB	0	0.03791689
2024-09-27	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same	QZHNB2275571	196864428101	17	67	Song	GB	0	0.06240094
2024-09-27	2024-07	Spotify	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	6	50	Song	GB	0	0.01844094
2024-09-27	2024-07	Spotify	laikd	All I've Ever Wanted	QZTAW2286427	197271617812	2	100	Song	GB	0	0.00896353
2024-09-27	2024-07	Spotify	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	217	67	Song	GB	0	0.74451385
2024-09-27	2024-07	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	20	100	Song	GB	0	0.09206297
2024-09-27	2024-07	Spotify	laikd	Now That I Need You	QZPLS2217144	197273856141	28	100	Song	GB	0	0.18663567
2024-09-27	2024-07	Spotify	laikd	Useless	QZMEQ2166616	196400733881	7	50	Song	GB	0	0.01242618
2024-09-30	2024-07	Apple Music	laikd	Light Me Up	QZDA42384618	197631869974	8	100	Song	JP	0	0.04254101
2024-09-30	2024-07	Apple Music	laikd	Monster	QZMEQ2103063	196397144486	1	100	Song	JP	0	0.00531655
2024-09-30	2024-07	Apple Music	laikd	All I've Ever Wanted	QZTAW2286427	197271617812	7	100	Song	JP	0	0.04572232
2024-09-30	2024-07	Apple Music	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	JP	0	0.00531655
2024-09-30	2024-07	Apple Music	laikd & Diana	Never Gonna Be The Same	QZHNB2275571	196864428101	7	67	Song	JP	0	0.02257434
2024-09-30	2024-07	Apple Music	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	1	67	Song	JP	0	0.00185923
2024-09-30	2024-07	Apple Music	laikd	All I've Ever Wanted	QZTAW2286427	197271617812	3	100	Song	CA	0	0.01274183
2024-09-30	2024-07	Apple Music	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	1	67	Song	CA	0	0.00461687
2024-09-30	2024-07	Apple Music	laikd	Useless	QZMEQ2166616	196400733881	1	50	Song	CA	0	0.00179956
2024-10-04	2024-05	TikTok	laikd	Useless	QZMEQ2166616	196400733881	1	50	Song	PH	0	0.00059490
2024-10-01	2024-07	Apple Music	laikd	Light Me Up	QZDA42384618	197631869974	1	100	Song	BE	0	0.01080327
2024-10-01	2024-07	Apple Music	laikd	All I've Ever Wanted	QZTAW2286427	197271617812	2	100	Song	GB	0	0.02975053
2024-10-01	2024-07	Apple Music	laikd	Light Me Up	QZDA42384618	197631869974	3	100	Song	GB	0	0.04462579
2024-10-01	2024-07	Apple Music	laikd	Now That I Need You	QZPLS2217144	197273856141	1	100	Song	GB	0	0.01487526
2024-10-01	2024-07	Apple Music	laikd	Useless	QZMEQ2166616	196400733881	1	50	Song	IN	0	0.00040070
2024-10-01	2024-07	Apple Music	laikd	Light Me Up	QZDA42384618	197631869974	2	100	Song	MX	0	0.00779454
2024-10-01	2024-07	Apple Music	laikd	All I've Ever Wanted	QZTAW2286427	197271617812	4	100	Song	RU	0	0.00492278
2024-10-01	2024-07	Apple Music	laikd	Light Me Up	QZDA42384618	197631869974	3	100	Song	RU	0	0.00423717
2024-10-01	2024-07	Apple Music	laikd	All I've Ever Wanted	QZTAW2286427	197271617812	3	100	Song	SE	0	0.02065303
2024-10-01	2024-07	Apple Music	laikd	Light Me Up	QZDA42384618	197631869974	11	100	Song	PE	0	0.05736928
2024-10-01	2024-07	Apple Music	laikd & Diana	Never Gonna Be The Same	QZHNB2275571	196864428101	1	67	Song	PL	0	0.00259811
2024-10-01	2024-07	Apple Music	laikd	All I've Ever Wanted	QZTAW2286427	197271617812	1	100	Song	PL	0	0.00552945
2024-10-01	2024-07	Apple Music	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	10	50	Song	TW	0	0.01718187
2024-10-01	2024-07	Apple Music	laikd	Light Me Up	QZDA42384618	197631869974	1	100	Song	TW	0	0.00509603
2024-10-01	2024-07	Apple Music	laikd	All I've Ever Wanted	QZTAW2286427	197271617812	4	100	Song	TW	0	0.00931974
2024-10-01	2024-07	Apple Music	laikd	Now That I Need You	QZPLS2217144	197273856141	5	100	Song	US	0	0.03400657
2024-10-01	2024-07	Apple Music	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	1	67	Song	US	0	0.00307870
2024-10-01	2024-07	Apple Music	laikd	Body Shake (feat. Rat Kings)	QZES52264649	196779816253	1	100	Song	US	0	0.00459508
2024-10-01	2024-07	Apple Music	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	5	100	Song	US	0	0.04269071
2024-10-01	2024-07	Apple Music	laikd	All I've Ever Wanted	QZTAW2286427	197271617812	6	100	Song	BW	0	0.01499425
2024-10-01	2024-07	Apple Music	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	9	50	Song	US	0	0.02659244
2024-10-01	2024-07	Apple Music	laikd & Diana	Never Gonna Be The Same	QZHNB2275571	196864428101	10	67	Song	US	0	0.03821074
2024-10-01	2024-07	Apple Music	laikd	Light Me Up	QZDA42384618	197631869974	28	100	Song	US	0	0.18841115
2024-10-01	2024-07	Apple Music	laikd	All I've Ever Wanted	QZTAW2286427	197271617812	17	100	Song	US	0	0.10047568
2024-10-01	2024-07	Apple Music	laikd	Monster	QZMEQ2103063	196397144486	9	100	Song	US	0	0.04482175
2024-10-01	2024-07	Apple Music	laikd	Useless	QZMEQ2166616	196400733881	5	50	Song	US	0	0.01519225
2024-10-01	2024-07	Apple Music	laikd	Can You Hear Me	QZNWT2108908	196511414778	35	100	Song	US	0	0.20463542
2024-10-02	2024-07	Apple Music	laikd & Diana	Never Gonna Be The Same	QZHNB2275571	196864428101	1	67	Song	ZA	0	0.00274098
2024-10-02	2024-07	iTunes Match	EVE	Save Your Tears	SE4G42207001	197208717837	440	50	Song	SE	0	0.21411435
2024-10-14	2024-07	Deezer	EVE	Save Your Tears	SE4G42207001	197208717837	7	50	Song	PL	0	0.01857622
2024-10-14	2024-07	Deezer	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	DE	0	0.00358197
2024-10-14	2024-07	Deezer	laikd	Useless	QZMEQ2166616	196400733881	1	50	Song	FR	0	0.00178173
2024-10-14	2024-07	Deezer	EVE	Save Your Tears	SE4G42207001	197208717837	1	50	Song	DE	0	0.00965330
2024-10-14	2024-07	Deezer	EVE	Save Your Tears	SE4G42207001	197208717837	1	50	Song	FR	0	0.00178173
2024-10-14	2024-07	Deezer	laikd & Diana	Never Gonna Be The Same	QZHNB2275571	196864428101	2	67	Song	DE	0	0.00479985
2024-10-14	2024-07	Deezer	laikd	All I've Ever Wanted	QZTAW2286427	197271617812	2	100	Song	DE	0	0.00716395
2024-10-14	2024-07	Deezer	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	1	50	Song	DE	0	0.00179099
2024-10-05	2024-08	YouTube (Ads)	laikd	Light Me Up	QZDA42384618	197631869974	2	100	Song	US	0	0.01887249
2024-10-05	2024-08	YouTube (Ads)	laikd	Light Me Up	QZDA42384618	197631869974	1	100	Song	TW	0	0.00151664
2024-10-05	2024-08	YouTube (Ads)	laikd	Light Me Up	QZDA42384618	197631869974	1	100	Song	KR	0	0.00225628
2024-10-05	2024-08	YouTube (Ads)	laikd	All I've Ever Wanted	QZTAW2286427	197271617812	1	100	Song	IN	0	0.00044115
2024-10-05	2024-08	YouTube (Ads)	laikd	All I've Ever Wanted	QZTAW2286427	197271617812	3	100	Song	US	0	0.01960002
2024-10-05	2024-08	YouTube (Ads)	laikd	All I've Ever Wanted	QZTAW2286427	197271617812	2	100	Song	IL	0	0.00012740
2024-10-05	2024-08	YouTube (Ads)	laikd	All I've Ever Wanted	QZTAW2286427	197271617812	2	100	Song	KR	0	0.00610763
2024-10-05	2024-08	YouTube (Ads)	laikd	All I've Ever Wanted	QZTAW2286427	197271617812	1	100	Song	HU	0	0.00022163
2024-10-05	2024-08	YouTube (Ads)	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	0	50	Song	TH	0	0.00037113
2024-10-05	2024-08	YouTube (Ads)	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	1	50	Song	IN	0	0.00008528
2024-10-05	2024-08	YouTube (Ads)	laikd & Diana	Never Gonna Be The Same (Acoustic)	QZNWT2224336	197084059274	0	67	Song	JP	0	0.00021092
2024-10-05	2024-08	YouTube (Ads)	laikd & Diana	Never Gonna Be The Same	QZHNB2275571	196864428101	1	67	Song	US	0	0.00108987
2024-10-05	2024-08	YouTube (Ads)	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	IN	0	0.00017214
2024-10-05	2024-08	YouTube (Ads)	laikd	Can You Hear Me	QZNWT2108908	196511414778	3	100	Song	US	0	0.00434304
2024-10-05	2024-08	YouTube (Red)	laikd	All I've Ever Wanted	QZTAW2286427	197271617812	1	100	Song	AU	0	0.00517405
2024-10-05	2024-08	YouTube (Red)	laikd	Useless	QZMEQ2166616	196400733881	3	50	Song	AR	0	0.00067834
2024-10-05	2024-08	YouTube (Red)	laikd	All I've Ever Wanted	QZTAW2286427	197271617812	1	100	Song	BR	0	0.00441298
2024-10-05	2024-08	YouTube (Red)	laikd	All I've Ever Wanted	QZTAW2286427	197271617812	2	100	Song	AT	0	0.01049048
2024-10-05	2024-08	YouTube (Red)	laikd	Light Me Up	QZDA42384618	197631869974	2	100	Song	AU	0	0.01034810
2024-10-05	2024-08	YouTube (Red)	laikd	All I've Ever Wanted	QZTAW2286427	197271617812	1	100	Song	CA	0	0.00356368
2024-10-05	2024-08	YouTube (Red)	laikd	Light Me Up	QZDA42384618	197631869974	4	100	Song	CA	0	0.03834712
2024-10-05	2024-08	YouTube (Red)	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	CA	0	0.01088957
2024-10-05	2024-08	YouTube (Red)	laikd	Monster	QZMEQ2103063	196397144486	2	100	Song	CH	0	0.04225072
2024-10-05	2024-08	YouTube (Red)	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	CH	0	0.02112536
2024-10-05	2024-08	YouTube (Red)	laikd	All I've Ever Wanted	QZTAW2286427	197271617812	3	100	Song	GB	0	0.02606176
2024-10-05	2024-08	YouTube (Red)	laikd	All I've Ever Wanted	QZTAW2286427	197271617812	1	100	Song	FR	0	0.00479502
2024-10-05	2024-08	YouTube (Red)	laikd	Now That I Need You	QZPLS2217144	197273856141	1	100	Song	IL	0	0.00599327
2024-10-05	2024-08	YouTube (Red)	laikd & Diana	Never Gonna Be The Same	QZHNB2275571	196864428101	2	67	Song	IN	0	0.00178302
2024-10-05	2024-08	YouTube (Red)	laikd & Diana	Never Gonna Be The Same	QZHNB2275571	196864428101	1	67	Song	ID	0	0.00096407
2024-10-05	2024-08	YouTube (Red)	laikd	Light Me Up	QZDA42384618	197631869974	1	100	Song	ID	0	0.00280060
2024-10-05	2024-08	YouTube (Red)	laikd	All I've Ever Wanted	QZTAW2286427	197271617812	1	100	Song	IN	0	0.00133061
2024-10-05	2024-08	YouTube (Red)	laikd	All I've Ever Wanted	QZTAW2286427	197271617812	1	100	Song	KR	0	0.00657084
2024-10-05	2024-08	YouTube (Red)	laikd	Light Me Up	QZDA42384618	197631869974	1	100	Song	JP	0	0.00540066
2024-10-05	2024-08	YouTube (Red)	EVE	Save Your Tears	SE4G42207001	197208717837	1	50	Song	LT	0	0.00213079
2024-10-05	2024-08	YouTube (Red)	laikd	All I've Ever Wanted	QZTAW2286427	197271617812	1	100	Song	MX	0	0.00142186
2024-10-05	2024-08	YouTube (Red)	EVE	Save Your Tears	SE4G42207001	197208717837	3	50	Song	MX	0	0.00295202
2024-10-05	2024-08	YouTube (Red)	laikd	All I've Ever Wanted (She Was Silver Remix)	QZFYZ2366387	197544776550	3	50	Song	MX	0	0.00190016
2024-10-05	2024-08	YouTube (Red)	laikd & Diana	Never Gonna Be The Same	QZHNB2275571	196864428101	5	67	Song	PH	0	0.00382940
2024-10-05	2024-08	YouTube (Red)	laikd	Can You Hear Me	QZNWT2108908	196511414778	5	100	Song	PH	0	0.00571552
2024-10-05	2024-08	YouTube (Red)	laikd	All I've Ever Wanted	QZTAW2286427	197271617812	1	100	Song	NO	0	0.00978256
